Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
Scripts/content/Story/svm.d:1161," ... man darf auch nicht alles glauben, was man hört ...", ．．．你不应该相信你听到的事情．．．,,,SVM_7_Smalltalk12,,
Scripts/content/Story/svm.d:1162, ... in seiner Haut will ich trotzdem nicht stecken ..., ．．．然而我并不想要进入他的圈子里．．．,,,SVM_7_Smalltalk13,,
Scripts/content/Story/svm.d:1163, ... immer wieder dieselbe Leier ..., ．．．每次都是同样的老故事．．．,,,SVM_7_Smalltalk14,,
Scripts/content/Story/svm.d:1164, ... manche lernen eben gar nichts dazu ..., ．．．有些人永远学不会教训．．．,,,SVM_7_Smalltalk15,,
Scripts/content/Story/svm.d:1165, ... früher wäre das ganz anders gelaufen ..., ．．．曾经有一段时间，事物都以不同的方式消失．．．,,,SVM_7_Smalltalk16,,
Scripts/content/Story/svm.d:1166, ... gequatscht wird viel ..., ．．．人们总是这样谈论．．．,,,SVM_7_Smalltalk17,,
Scripts/content/Story/svm.d:1167, ... ich hör' nicht mehr auf das Gefasel ..., ．．．我再也不想听那些废话了．．．,,,SVM_7_Smalltalk18,,
Scripts/content/Story/svm.d:1168," ... verlass dich auf jemanden und du bist verlassen, das ist eben so ...", ．．．依赖某人然后陷入困境之中，这就是事实呀．．．,,,SVM_7_Smalltalk19,,
Scripts/content/Story/svm.d:1169," ... ich glaube kaum, dass sich daran was ändern wird ...", ．．．我怀疑它是否不断地改变．．．,,,SVM_7_Smalltalk20,,
Scripts/content/Story/svm.d:1170, ... wahrscheinlich hast du Recht ..., ．．．你也许是对的．．．,,,SVM_7_Smalltalk21,,
Scripts/content/Story/svm.d:1171," ... erst mal abwarten. Es wird nichts so heiß gegessen, wie es gekocht wird ...", ．．．好，就这样坚持下去。最好都不要草率行事．．．,,,SVM_7_Smalltalk22,,
Scripts/content/Story/svm.d:1172," ... ich dachte, das wäre schon lange geklärt ...", ．．．我想它在很久以前就已经被清除了．．．,,,SVM_7_Smalltalk23,,
Scripts/content/Story/svm.d:1173, ... lass uns lieber über was anderes reden ..., ．．．我们来聊些其他的事情吧．．．,,,SVM_7_Smalltalk24,,
Scripts/content/Story/svm.d:1174,Omm...,噢,,,SVM_7_Om,,
Scripts/content/Story/svm.d:1180,"Keine Zaubereien, in meiner Nähe!",不要在我周围施展魔法！,,,SVM_8_StopMagic,,
Scripts/content/Story/svm.d:1181,"Aufhören, sag' ich! Sofort!",我说，停！马上！,,,SVM_8_ISaidStopMagic,,
Scripts/content/Story/svm.d:1182,Waffe weg!,放下武器！,,,SVM_8_WeaponDown,,
Scripts/content/Story/svm.d:1183,"Steck das Ding weg, oder du bist dran!",放下它，否则有你好看的！,,,SVM_8_ISaidWeaponDown,,
Scripts/content/Story/svm.d:1184,"Waffe runter, Idiot!",放下武器，白痴！,,,SVM_8_WatchYourAim,,
Scripts/content/Story/svm.d:1185,"Du Wurm wagst es, auf mich anzulegen?",你竟敢瞄准我？,,,SVM_8_WatchYourAimAngry,,
Scripts/content/Story/svm.d:1186,Pass doch auf!,当心！,,,SVM_8_WhatAreYouDoing,,
Scripts/content/Story/svm.d:1187,"Gut, vergessen wir unseren kleinen Streit.",好，让我们忘掉刚才的不快吧。,,,SVM_8_LetsForgetOurLittleFight,,
Scripts/content/Story/svm.d:1188,"Komm raus! Ich weiß, dass du mich hörst!",出来！我知道你能听到我！,,,SVM_8_Strange,,
Scripts/content/Story/svm.d:1189,Lästige Viecher!,可恶的东西！,,,SVM_8_DieMonster,,
Scripts/content/Story/svm.d:1190,Jetzt stirbst du. Nimm's nicht persönlich!,你马上要死了。不要带走它！,,,SVM_8_DieMortalEnemy,,
Scripts/content/Story/svm.d:1191,Du Wurm greifst MICH an! Na warte ...,你竟然袭击我！你等着．．．,,,SVM_8_NowWait,,
Scripts/content/Story/svm.d:1192,hab' ich dich nicht schon mal in den Staub getreten? Auf ein Neues ...,我没有把你打下地狱吗？再来一次．．．,,,SVM_8_YouStillNotHaveEnough,,
Scripts/content/Story/svm.d:1193,"Wer nicht hören will, muss fühlen!",如果你不听，你就必定不会好受！,,,SVM_8_YouAskedForIt,,
Scripts/content/Story/svm.d:1194,"Du wagst es, HIER rumzulaufen? Na warte!",你竟敢在这儿四处逛？等等！,,,SVM_8_NowWaitIntruder,,
Scripts/content/Story/svm.d:1195,Ich muss dir wohl auf die Flossen hauen!,我必须砸烂你的手！,,,SVM_8_IWillTeachYouRespectForForeignProperty,,
Scripts/content/Story/svm.d:1196,Das hättest du nicht klauen sollen!,你不应该偷它！,,,SVM_8_DirtyThief,,
Scripts/content/Story/svm.d:1197,Niemand vergreift sich ungestraft an meinen Jungs!,弄乱我东西的人没有一个会有好下场！,,,SVM_8_YouAttackedMyCharge,,
Scripts/content/Story/svm.d:1198,Einen von uns umzubringen war dein letzter Fehler!,杀我们的人会成为你最后犯的错误！,,,SVM_8_YouKilledOneOfUs,,
Scripts/content/Story/svm.d:1199,Aaarg,啊,,,SVM_8_Dead,,
Scripts/content/Story/svm.d:1200,Aargh,啊,,,SVM_8_Aargh_1,,
Scripts/content/Story/svm.d:1201,Aargh,啊,,,SVM_8_Aargh_2,,
Scripts/content/Story/svm.d:1202,Aargh,啊,,,SVM_8_Aargh_3,,
Scripts/content/Story/svm.d:1203,UUAAARRGGGHHH!!!,呜啊！！！,,,SVM_8_Berzerk,,
Scripts/content/Story/svm.d:1204,Das wird dir noch sehr Leid tun!,你为会此歉疚的！,,,SVM_8_YoullBeSorryForThis,,
Scripts/content/Story/svm.d:1205,Ganz ruhig. Alles in Ordnung!,放轻松。没有什么问题！,,,SVM_8_YesYes,,
Scripts/content/Story/svm.d:1206,Dieses Biest sehe ich mir lieber aus der Entfernung an!,我宁可在远处看一眼这个畜牲！,,,SVM_8_ShitWhatAMonster,,
Scripts/content/Story/svm.d:1207,Nichts wie weg!,快点，离开这儿！,,,SVM_8_Help,,
Scripts/content/Story/svm.d:1208,Wir sehen uns wieder!,我们会再见的！,,,SVM_8_WeWillMeetAgain,,
Scripts/content/Story/svm.d:1209,Noch einmal und du bist tot!,再那样做，你就没命了！,,,SVM_8_NeverTryThatAgain,,
Scripts/content/Story/svm.d:1210,Die Waffe gefällt mir!,我喜欢那种武器！,,,SVM_8_ITakeYourWeapon,,
Scripts/content/Story/svm.d:1211,Du hast bestimmt noch keine Erzsteuern an mich entrichtet!,我认为你没有付过矿石税给我！,,,SVM_8_ITookYourOre,,
Scripts/content/Story/svm.d:1212,"Klar, dass ein Verlierer wie du kein Erz hat!",当然，像你这样一个败者不会有矿石的！,,,SVM_8_ShitNoOre,,
Scripts/content/Story/svm.d:1213,Finger weg!,别碰！,,,SVM_8_HandsOff,,
Scripts/content/Story/svm.d:1214,Raus hier!,离开这里！,,,SVM_8_GetOutOfHere,,
Scripts/content/Story/svm.d:1215,"Hey, wie kommst DU hier rein?",嗨！你怎样到这儿的？,,,SVM_8_YouViolatedForbiddenTerritory,,
Scripts/content/Story/svm.d:1216,"Bist ein ganz Schlauer, was?",你是一个十分聪明的饭桶，不是吗？,,,SVM_8_YouWannaFoolMe,,
Scripts/content/Story/svm.d:1217,Hey du! Was schleichst du da rum.,嘿！你在这儿鬼鬼祟祟地做什么？,,,SVM_8_WhatsThisSupposedToBe,,
Scripts/content/Story/svm.d:1218,"Verschwinde, sonst ruf ich die Wachen!",走开，否则我叫守卫了！,,,SVM_8_WhyYouAreInHere,,
Scripts/content/Story/svm.d:1219,Was hast du da drinnen getrieben?,你一直在那儿做什么？,,,SVM_8_WhatDidYouInThere,,
Scripts/content/Story/svm.d:1220,Da hast du noch mal Glück gehabt.,你很幸运。,,,SVM_8_WiseMove,,
Scripts/content/Story/svm.d:1221,"Wachen, hierher!",守卫！这儿！,,,SVM_8_Alarm,,
Scripts/content/Story/svm.d:1222,ALARM!!! EINDRINGLING!!!,警告！！！小偷！！！,,,SVM_8_IntruderAlert,,
Scripts/content/Story/svm.d:1223,Hinter dir!,在你后面！,,,SVM_8_BehindYou,,
Scripts/content/Story/svm.d:1224,"Mal sehen, wer da kämpft!",让我们看看谁在那儿打仗！,,,SVM_8_TheresAFight,,
Scripts/content/Story/svm.d:1225,Fester!,用力！,,,SVM_8_HeyHeyHey,,
Scripts/content/Story/svm.d:1226,"Ja! Weiter, weiter!",对，就这样跟着来!,,,SVM_8_CheerFight,,
Scripts/content/Story/svm.d:1227,Gut so! Nicht nachlassen!,好！不要放松！,,,SVM_8_CheerFriend,,
Scripts/content/Story/svm.d:1228,Lass dir das nicht bieten! Hau ihm aufs Maul!,不要忍受了！给他点颜色看看！,,,SVM_8_Ooh,,
Scripts/content/Story/svm.d:1229,"Ja, gib's ihm. Der bewegt sich noch!",是的，给他。他还在动！,,,SVM_8_YeahWellDone,,
Scripts/content/Story/svm.d:1230,Lass dich hier nicht mehr blicken!,不要再出现在这儿！,,,SVM_8_RunCoward,,
Scripts/content/Story/svm.d:1231,Langweiliger Kampf!,讨厌的战斗！,,,SVM_8_HeDefeatedHim,,
Scripts/content/Story/svm.d:1232,Geschieht ihm recht!,他活该！,,,SVM_8_HeDeservedIt,,
Scripts/content/Story/svm.d:1233,Das war unnötig. du wirst die Folgen zu tragen haben.,那是不必的。但你必须承担后果。,,,SVM_8_HeKilledHim,,
Scripts/content/Story/svm.d:1234,War'n guter Kampf!,一场激烈的战斗！,,,SVM_8_ItWasAGoodFight,,
Scripts/content/Story/svm.d:1235,Gäääähn,呵,,,SVM_8_Awake,,
Scripts/content/Story/svm.d:1236,Hallo.,你好！,,,SVM_8_FriendlyGreetings,,
Scripts/content/Story/svm.d:1237,Für Gomez!,为了葛梅兹！,,,SVM_8_ALGreetings,,
Scripts/content/Story/svm.d:1238,Magie zu Ehren!,为了魔法的荣耀！,,,SVM_8_MageGreetings,,
Scripts/content/Story/svm.d:1239,Erwache!,醒醒！,,,SVM_8_SectGreetings,,
Scripts/content/Story/svm.d:1240,Da vorne ist er.,他在那儿。,,,SVM_8_ThereHeIs,,
Scripts/content/Story/svm.d:1241,Ich kann dir nichts beibringen. Du hast nicht genug Erfahrung.,我不能教你什么，因为你没有足够的经验。,,,SVM_8_NoLearnNoPoints,,
Scripts/content/Story/svm.d:1242,Du bist am Ende deiner Möglichkeiten. Du solltest etwas anderes lernen.,你已经无能为力了。你应该学习新的东西。,,,SVM_8_NoLearnOverMax,,
Scripts/content/Story/svm.d:1243,"Du musst erst fortgeschritten sein, bevor du Meister werden kannst!",在你成为大师之前，你必须努力提高自己的能力！,,,SVM_8_NoLearnYouAlreadyKnow,,
Scripts/content/Story/svm.d:1244,Du bist jetzt schon besser!,现在你很好！,,,SVM_8_NoLearnYoureBetter,,
Scripts/content/Story/svm.d:1245,Hey du!,嗨，就是你！,,,SVM_8_HeyYou,,
Scripts/content/Story/svm.d:1246,Nicht jetzt.,现在不。,,,SVM_8_NotNow,,
Scripts/content/Story/svm.d:1247,Was willst du?,你想做什么？,,,SVM_8_WhatDoYouWant,,
Scripts/content/Story/svm.d:1248,Kann ich was für dich tun?,我能帮你吗？,,,SVM_8_ISaidWhatDoYouWant,,
Scripts/content/Story/svm.d:1249,Kann ich da mal vorbei?,我可以从这儿过去吗？,,,SVM_8_MakeWay,,
Scripts/content/Story/svm.d:1250,Geh zur Seite!,让开！,,,SVM_8_OutOfMyWay,,
Scripts/content/Story/svm.d:1251,Soll ich's in dich reinprügeln? Weg da!,你想让我打碎你的脑袋吗？滚开！,,,SVM_8_YouDeafOrWhat,,
Scripts/content/Story/svm.d:1252,Willst du dich noch mal mit mir anlegen?,你又找我麻烦？,,,SVM_8_LookingForTroubleAgain,,
Scripts/content/Story/svm.d:1253,Ähem ...  ... wirklich schöne Aussicht!,啊咳．．．一项十分好的意见！,,,SVM_8_LookAway,,
Scripts/content/Story/svm.d:1254,Gut! Es gehört dir.,好！它是你的。,,,SVM_8_OkayKeepIt,,
Scripts/content/Story/svm.d:1255,Häh? Was war das?,嘿？那是什么？,,,SVM_8_WhatsThat,,
Scripts/content/Story/svm.d:1256,Du trägst meine Waffe ...?,你拿着我的武器．．．？,,,SVM_8_ThatsMyWeapon,,
Scripts/content/Story/svm.d:1257,Her damit! Sofort!,把东西交给我！现在！,,,SVM_8_GiveItToMe,,
Scripts/content/Story/svm.d:1258,"Behalt's, ich brauch's sowieso nicht.",留下它吧，我不再需要它了。,,,SVM_8_YouCanKeeptheCrap,,
Scripts/content/Story/svm.d:1259,Sie haben einen unserer Jungs erwischt. Wenn ich das Schwein kriege ...,他们捉到了我们的一个同伴。如果我能抓住那些该死的家伙．．．,,,SVM_8_TheyKilledMyFriend,,
Scripts/content/Story/svm.d:1260,Was ist los?,发生什么事了？,,,SVM_8_YouDisturbedMySlumber,,
Scripts/content/Story/svm.d:1261,Na? Haste was aufs Maul gekriegt? Geschieht dir Recht!,哦？你这个混蛋。你会得到报应的！,,,SVM_8_SuckerGotSome,,
Scripts/content/Story/svm.d:1262,Du hast einen Erzbaron umgehauen. Er war beeindruckt!,你击败了一个矿场主人。他记住了！,,,SVM_8_SuckerDefeatedEBr,,
Scripts/content/Story/svm.d:1263,"Du hast einen der Gurus besiegt. Respekt. Aber lass dir nicht einfallen, das noch einmal zu probieren.",你击败了一个导师。我有印像。但是，我认为不会再发生了。,,,SVM_8_SuckerDefeatedGur,,
Scripts/content/Story/svm.d:1264,Einen Magier zu besiegen ... Du bist ja einer!,要战胜一个法师．．．你应该是一个勇敢的人！,,,SVM_8_SuckerDefeatedMage,,
Scripts/content/Story/svm.d:1265,"Du weißt, dass die Novizen unter meinem Schutz stehen. Und trotzdem vergreifst du dich an Ihnen?",你知道我保护着那些见习修士。但是，你仍然去碰他们？,,,SVM_8_SuckerDefeatedNov_Guard,,
Scripts/content/Story/svm.d:1266,"Wenn du dich an Buddlern vergreifst, vergreifst du dich an meiner Kasse!",如果你碰那些采矿工，你就是在与我作对！,,,SVM_8_SuckerDefeatedVlk_Guard,,
Scripts/content/Story/svm.d:1267,Du solltest dich nicht mit meinen Freunden anlegen.,你不应该和我的朋友惹上麻烦。,,,SVM_8_YouDefeatedMyComrade,,
Scripts/content/Story/svm.d:1268,Vergreif dich noch einmal an unseren Jungs und es wird dir Leid tun.,你再向见习修士进攻，会有你好看的！,,,SVM_8_YouDefeatedNOV_Guard,,
Scripts/content/Story/svm.d:1269,Einen meiner Schützlinge anzugreifen kann dich den Kopf kosten.,如果你来攻击我保护的人，那么小心你的脑袋。,,,SVM_8_YouDefeatedVLK_Guard,,
Scripts/content/Story/svm.d:1270,"Du wagst es mir unter die Augen zu treten, dreckiger Dieb?",你竟敢到这儿，肮脏的小偷？,,,SVM_8_YouStoleFromMe,,
Scripts/content/Story/svm.d:1271,"Du hast einige Sachen, die uns gehören. Gib sie besser wieder her.",你拿了我们的东西。你最好把它还给我们。,,,SVM_8_YouStoleFromUs,,
Scripts/content/Story/svm.d:1272,"Mann! Du hast die Erzbarone beklaut! Na, die werden toben!",你偷了矿场主人的东西！年轻人，他们被激怒的！,,,SVM_8_YouStoleFromEBr,,
Scripts/content/Story/svm.d:1273,"Du hast die Gurus um ein paar Sachen erleichtert, was?",你偷了导师的一些东西，不是吗？,,,SVM_8_YouStoleFromGur,,
Scripts/content/Story/svm.d:1274,"Du hast die Magier um ein paar Sachen erleichtert, was?",你偷了法师的几样东西，不是吗？,,,SVM_8_StoleFromMage,,
Scripts/content/Story/svm.d:1275,Du hast einen von unseren Jungs auf dem Gewissen. Noch ein kleiner Fehler und du bist dran!,你杀了一个我们的人。你会得到报应的！,,,SVM_8_YouKilledMyFriend,,
Scripts/content/Story/svm.d:1276,"Du hast einen Erzbaron umgelegt! Mann, du bist wohl komplett durchgedreht!?",你杀了一个矿场主人！你彻底疯了吗！？,,,SVM_8_YouKilledEBr,,
Scripts/content/Story/svm.d:1277,"Du hast einen Guru getötet! Junge, das kann doch nicht wahr sein!",你杀了一个导师！小伙子，我不相信！,,,SVM_8_YouKilledGur,,
Scripts/content/Story/svm.d:1278,Du hast einen Magier umgebracht! Wie sollen wir das denn erklären?,你杀了一个法师！你计划怎样解释此事？,,,SVM_8_YouKilledMage,,
Scripts/content/Story/svm.d:1279,Jemand aus dem Alten Lager ist verstorben und dein Name wird dabei erwähnt ...,旧营地死了一个人，你被认为与他的死有关．．．,,,SVM_8_YouKilledOCfolk,,
Scripts/content/Story/svm.d:1280,"Das Neue Lager hat einen tragischen Verlust erlitten, und scheinbar hast du damit zu tun!",新营地受到了很大的损失，很明显你涉嫌重大！,,,SVM_8_YouKilledNCfolk,,
Scripts/content/Story/svm.d:1281,"Die Bruderschaft ist um einen Anhänger ärmer und wie es scheint, warst du das!",兄弟会对他的成员来说，至少意味着你取得了他的信任。,,,SVM_8_YouKilledPSIfolk,,
Scripts/content/Story/svm.d:1282,Das wieder hinzubiegen wird nicht einfach!,澄清它并不容易！,,,SVM_8_GetThingsRight,,
Scripts/content/Story/svm.d:1283,"Du hast mir ganz schön aufs Maul gehauen, Mann. War ein guter Kampf. Aber jetzt ist gut!",你干得很好，年轻人！但是，现在战斗已经结束了！,,,SVM_8_YouDefeatedMeWell,,
Scripts/content/Story/svm.d:1284, ... wenn du meinst ..., ．．．如果你想．．．,,,SVM_8_Smalltalk01,,
Scripts/content/Story/svm.d:1285, ... kann schon sein ..., ．．．或许吧．．．,,,SVM_8_Smalltalk02,,
Scripts/content/Story/svm.d:1286, ... war nicht besonders schlau ..., ．．．那不是很聪明的行为．．．,,,SVM_8_Smalltalk03,,
Scripts/content/Story/svm.d:1287, ... ich halt mich da lieber raus ..., ．．．我最好置身事外．．．,,,SVM_8_Smalltalk04,,
Scripts/content/Story/svm.d:1288, ... das ist nun wirklich nicht mein Problem ..., ．．．那并不是我的问题．．．,,,SVM_8_Smalltalk05,,
Scripts/content/Story/svm.d:1289," ... das war doch klar, dass das Ärger gibt ...", ．．．很明显地将会有麻烦出现．．．,,,SVM_8_Smalltalk06,,
Scripts/content/Story/svm.d:1290," ... aber behalt's für dich, ich meine, muss ja nicht gleich jeder wissen ...", ．．．请你保守秘密，不要告诉其他人。,,,SVM_8_Smalltalk07,,
Scripts/content/Story/svm.d:1291, ... das passiert mir nicht noch mal ..., ．．．不会再发生了．．．,,,SVM_8_Smalltalk08,,
Scripts/content/Story/svm.d:1292, ... an der Geschichte muss wohl doch was dran sein ..., ．．．那个故事一定会有后续发展．．．,,,SVM_8_Smalltalk09,,
Scripts/content/Story/svm.d:1293," ... man muss eben aufpassen, was man so rumerzählt ...", ．．．你必须注意你所讲的话．．．,,,SVM_8_Smalltalk10,,
Scripts/content/Story/svm.d:1294, ... solange ich damit nichts zu tun habe ..., ．．．只要与我无关．．．,,,SVM_8_Smalltalk11,,
Scripts/content/Story/svm.d:1295," ... man darf auch nicht alles glauben, was man hört ...", ．．．你不应该相信你听到的事情．．．,,,SVM_8_Smalltalk12,,
Scripts/content/Story/svm.d:1296, ... in seiner Haut will ich trotzdem nicht stecken ..., ．．．然而我并不想要进入他的圈子里．．．,,,SVM_8_Smalltalk13,,
Scripts/content/Story/svm.d:1297, ... immer wieder dieselbe Leier ..., ．．．每次都是同样的老故事．．．,,,SVM_8_Smalltalk14,,
Scripts/content/Story/svm.d:1298, ... manche lernen eben gar nichts dazu ..., ．．．有些人永远学不会教训．．．,,,SVM_8_Smalltalk15,,
Scripts/content/Story/svm.d:1299, ... früher wäre das ganz anders gelaufen ..., ．．．曾经有一段时间，事物都以不同的方式消失．．．,,,SVM_8_Smalltalk16,,
Scripts/content/Story/svm.d:1300, ... gequatscht wird viel ..., ．．．人们总是这样谈论．．．,,,SVM_8_Smalltalk17,,
Scripts/content/Story/svm.d:1301, ... ich hör' nicht mehr auf das Gefasel ..., ．．．我再也不想听那些废话了．．．,,,SVM_8_Smalltalk18,,
Scripts/content/Story/svm.d:1302," ... verlass dich auf jemanden und du bist verlassen, das ist eben so ...", ．．．依赖某人然后陷入困境之中，这就是事实呀．．．,,,SVM_8_Smalltalk19,,
Scripts/content/Story/svm.d:1303," ... ich glaube kaum, dass sich daran was ändern wird ...", ．．．我怀疑它是否不断地改变．．．,,,SVM_8_Smalltalk20,,
Scripts/content/Story/svm.d:1304, ... wahrscheinlich hast du Recht ..., ．．．或许你对了．．．,,,SVM_8_Smalltalk21,,
Scripts/content/Story/svm.d:1305," ... erst mal abwarten. Komm, es wird ja auch nichts so heiß gegessen, wie es gekocht wird ...", ．．．坚持下去，最好不要急著作任何事情．．．,,,SVM_8_Smalltalk22,,
Scripts/content/Story/svm.d:1306," ... Ah, ich dachte, das wäre schon lange geklärt ...", ．．．啊，我认为这件事情在很久以前就已经解释过了．．．,,,SVM_8_Smalltalk23,,
Scripts/content/Story/svm.d:1307, ... lass uns lieber über was anderes reden ...., ．．．我们来聊些其他的事情吧．．．,,,SVM_8_Smalltalk24,,
Scripts/content/Story/svm.d:1308,Omm...,噢,,,SVM_8_Om,,
Scripts/content/Story/svm.d:1313,Ich will keine Magie in meiner Nähe!,不要在我周围施展魔法！,,,SVM_9_StopMagic,,
Scripts/content/Story/svm.d:1314,"Aufhören, sag' ich! Sofort!",我说，停！马上！,,,SVM_9_ISaidStopMagic,,
Scripts/content/Story/svm.d:1315,Willst du mich angreifen?,你打算袭击我吗？,,,SVM_9_WeaponDown,,
Scripts/content/Story/svm.d:1316,Soll ich dir aufs Maul hauen oder steckst du das Ding weg?,你想不要命了，还是要放下东西？,,,SVM_9_ISaidWeaponDown,,
Scripts/content/Story/svm.d:1317,"Pass auf, wo du hinzielst!",当心你瞄准的位置！,,,SVM_9_WatchYourAim,,
Scripts/content/Story/svm.d:1318,Pack das Ding weg!,放下东西！,,,SVM_9_WatchYourAimAngry,,
Scripts/content/Story/svm.d:1319,He! Pass auf!,嗨！小心！,,,SVM_9_WhatAreYouDoing,,
Scripts/content/Story/svm.d:1320,Von mir aus können wir unseren Streit vergessen ...,我不介意忘记刚才的不愉快．．．,,,SVM_9_LetsForgetOurLittleFight,,
Scripts/content/Story/svm.d:1321,"Zeig dich. Ich weiß, dass du mich hörst!",出来吧。我知道你能听到我！,,,SVM_9_Strange,,
Scripts/content/Story/svm.d:1322,Die Biester sind wirklich saudumm!,这些野兽真正跟泥巴一样厚!,,,SVM_9_DieMonster,,
Scripts/content/Story/svm.d:1323,Jetzt musst du dran glauben!,现在，你不中用了！,,,SVM_9_DieMortalEnemy,,
Scripts/content/Story/svm.d:1324,Jetzt wirst du mich kennen lernen!,你马上就会知道我！,,,SVM_9_NowWait,,
Scripts/content/Story/svm.d:1325,Du bist verdammt hartnäckig!,你这个可恶的人！,,,SVM_9_YouStillNotHaveEnough,,
Scripts/content/Story/svm.d:1326,"Wer nicht hören will, muss fühlen!",如果你不听，你就必定不会好受！,,,SVM_9_YouAskedForIt,,
Scripts/content/Story/svm.d:1327,"Jetzt mach' ich Hackfleisch aus dir, Eindringling!",现在我要抓住你，小偷！,,,SVM_9_NowWaitIntruder,,
Scripts/content/Story/svm.d:1328,"Ich habe dich gewarnt. Wer an meine Sachen geht, kriegt Ärger!",我警告你。如果你碰我的东西，你就倒霉了！,,,SVM_9_IWillTeachYouRespectForForeignProperty,,
Scripts/content/Story/svm.d:1329,Du Dieb! Ich mach dich fertig!,小偷！我会干掉你的！,,,SVM_9_DirtyThief,,
Scripts/content/Story/svm.d:1330,Niemand vergreift sich an meinen Jungs!,没有人能弄乱我的东西！,,,SVM_9_YouAttackedMyCharge,,
Scripts/content/Story/svm.d:1331,Du hast einen meiner Jungs platt gemacht. Jetzt mach' ich DICH platt!,你杀了我的人。现在我要杀了你！,,,SVM_9_YouKilledOneOfUs,,
Scripts/content/Story/svm.d:1332,Aaarg,啊，啊,,,SVM_9_Dead,,
Scripts/content/Story/svm.d:1333,Aargh,哦呀，啊啊，哦哦,,,SVM_9_Aargh_1,,
Scripts/content/Story/svm.d:1334,Aargh,啊，哦,,,SVM_9_Aargh_2,,
Scripts/content/Story/svm.d:1335,Aargh,哦哦哦，啊啊啊,,,SVM_9_Aargh_3,,
Scripts/content/Story/svm.d:1336,UUAAARRGGGHHH!!!,啊啊啊！,,,SVM_9_Berzerk,,
Scripts/content/Story/svm.d:1337,"Du bist schon tot, du weißt es nur noch nicht.",你已经死了，只是你不知道罢了。,,,SVM_9_YoullBeSorryForThis,,
Scripts/content/Story/svm.d:1338,Ganz ruhig. Alles in Ordnung!,放轻松。没有什么问题！,,,SVM_9_YesYes,,
Scripts/content/Story/svm.d:1339,"Scheiße, was ein Biest!",可恶，畜牲！,,,SVM_9_ShitWhatAMonster,,
Scripts/content/Story/svm.d:1340,Nichts wie weg!,快点，离开这儿！,,,SVM_9_Help,,
Scripts/content/Story/svm.d:1341,Man sieht sich immer zweimal.,总会遇见你两次。,,,SVM_9_WeWillMeetAgain,,
Scripts/content/Story/svm.d:1342,Beim nächsten Mal werde ich dich umbringen!,下次我会杀了你！,,,SVM_9_NeverTryThatAgain,,
Scripts/content/Story/svm.d:1343,Die Waffe gehört jetzt mir!,现在武器是我的了！,,,SVM_9_ITakeYourWeapon,,
Scripts/content/Story/svm.d:1344,Erz! Na das ist doch besser als gar nichts!,矿石！嗯，那比什么都好！,,,SVM_9_ITookYourOre,,
Scripts/content/Story/svm.d:1345,Der hat ja nicht mal Erz dabei!,他没有矿石！,,,SVM_9_ShitNoOre,,
Scripts/content/Story/svm.d:1346,"Finger weg, Freundchen!",别碰，朋友！,,,SVM_9_HandsOff,,
Scripts/content/Story/svm.d:1347,Raus hier!,离开这里！,,,SVM_9_GetOutOfHere,,
Scripts/content/Story/svm.d:1348,Was hast du hier zu suchen?,你在这里做什么？,,,SVM_9_YouViolatedForbiddenTerritory,,
Scripts/content/Story/svm.d:1349,"Willst du mich verarschen, Mann?",你打算装傻骗我吗，年轻人？,,,SVM_9_YouWannaFoolMe,,
Scripts/content/Story/svm.d:1350,Hey du! Was schleichst du da rum.,嘿！你在这儿鬼鬼祟祟地做什么？,,,SVM_9_WhatsThisSupposedToBe,,
Scripts/content/Story/svm.d:1351,Geh raus oder ich hol die Wachen!,滚！否则我叫守卫了！,,,SVM_9_WhyYouAreInHere,,
Scripts/content/Story/svm.d:1352,Was hast du da drinnen getrieben?,你一直在那儿做什么？,,,SVM_9_WhatDidYouInThere,,
Scripts/content/Story/svm.d:1353,Kluges Köpfchen!,笨驴！,,,SVM_9_WiseMove,,
Scripts/content/Story/svm.d:1354,"Wachen, hier her!",守卫！这儿！,,,SVM_9_Alarm,,
Scripts/content/Story/svm.d:1355,ALARM!!! EINDRINGLING!!!,警告！！！小偷！！！,,,SVM_9_IntruderAlert,,
Scripts/content/Story/svm.d:1356,Hinter dir!,在你后面！,,,SVM_9_BehindYou,,
Scripts/content/Story/svm.d:1357,"Mal sehen, was die so draufhaben ...",让我们看看他们多么好．．．,,,SVM_9_TheresAFight,,
Scripts/content/Story/svm.d:1358,Weiter so!,继续！,,,SVM_9_HeyHeyHey,,
Scripts/content/Story/svm.d:1359,"Ja! Weiter, weiter!",对，就这样跟着来!,,,SVM_9_CheerFight,,
Scripts/content/Story/svm.d:1360,Gut so!,好！,,,SVM_9_CheerFriend,,
Scripts/content/Story/svm.d:1361,"Oh, das hat gesessen!",噢，在右边！,,,SVM_9_Ooh,,
Scripts/content/Story/svm.d:1362,"Souverän gemeistert, Junge!",很好！,,,SVM_9_YeahWellDone,,
Scripts/content/Story/svm.d:1363,Lass dich hier nie wieder blicken!,不要再出现在这儿！,,,SVM_9_RunCoward,,
Scripts/content/Story/svm.d:1364,Der Kampf ist entschieden.,战斗已经决定了。,,,SVM_9_HeDefeatedHim,,
Scripts/content/Story/svm.d:1365,Selbst schuld!,那是你个人的问题！,,,SVM_9_HeDeservedIt,,
