Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:128,Verpiss dich!,走开！,,,DIA_Mud_GetLost_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:129,"Willst 'nen Moment allein sein, hm? Kann ich verstehen ... Ich halt mich im Hintergrund ...",你想独自呆一会吗？我明白了．．．．．．我在后头跟着．．．．．．,,,DIA_Mud_GetLost_07_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:154,"Hey, Mann, du hast mich geschlagen! Was sollte das?",嘿，你打我！为什么？,,,DIA_Mud_GetLost_07_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:155,Ich schlag' dich gleich noch mal! Ich steh' auf Schlagen!,我还想再打你！我喜欢那么做！,,,DIA_Mud_GetLost_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:156,"Mann, was bist DU denn für'n Freak! Mit dir will ich nichts mehr zu tun haben!",你疯了，年轻人！我不想和你在一起了！,,,DIA_Mud_GetLost_07_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:182,"Sag mal, wohin geht es eigentlich? Oder ist das eine Überraschung für mich? Ich mag Überraschungen.",告诉我，我们要去哪里？也许那是一份惊奇？我喜欢惊奇。,,,DIA_Mud_Nerve_0_07_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:208,"Lass dich von mir nicht stören. Ich bleib' einfach bei dir, keine Sorge.",不用注意我。我只是想和你一起呆着，不用担心！,,,DIA_Mud_Nerve_1_07_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:235,"Hast du eigentlich keinen Plan, wo du hinwillst? Suchst du ein stilles Plätzchen? Wo wir ein bisschen reden können und so?",你打算要去哪里吗？,,False,DIA_Mud_Nerve_2_07_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:261,"Hast du eigentlich keinen Plan, wo du hinwillst? Suchst du ein stilles Plätzchen? Wo wir ein bisschen reden können und so?",你要找一个安静的地方吗？我们可以去哪儿谈点事情呢？,,False,DIA_Mud_Nerve_3_07_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:287,"Kann es sein, dass du im Kreis läufst? Ich meine, ich weiß ja nicht, wo du hin willst ...",我们能在这周围转转吗？我知道，但不知你想到哪里去．．．,,,DIA_Mud_Nerve_4_07_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:313,"Das macht richtig Spaß mit dir. Schön, dass du mich mitnimmst. Das können wir öfter mal machen. Und heute ist ja auch noch viel Zeit.",这真是有趣。谢谢你让我和你在一起。我们可以做许多事，今天还有许多时间。,,,DIA_Mud_Nerve_5_07_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:339,Ich hab' mich schon richtig an dich gewöhnt. Wir werden sicher eine Menge Spaß miteinander haben. Nicht wahr? Wo schläfst du eigentlich? Du kannst gerne zu mir kommen.,我已经习惯你了。我们一起会很有趣的，我相信这一点。你呢？你在哪儿睡觉？你可以去我那里，没关系。,,,DIA_Mud_Nerve_6_07_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:365,Wegen was haben sie dich eigentlich hier reingeworfen? Hast du auch einen Faible für Tiere? Das haben sie ja gar nicht gerne. Da haben sie mich eingebuchtet.,他们为什么把你放在这里？你也喜欢动物吗？他们不喜欢。那就是他们把我关在这里的原因。,,,DIA_Mud_Nerve_7_07_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:391,"Es gibt da ein paar Leute, die versuchen ständig, mich zu verprügeln. Fiese Typen aus dem Neuen Lager. Richtige Brutalos. Ich werde ihnen beim nächsten Mal gleich sagen, dass sie es in Zukunft mir dir zu tun kriegen. Das wird sie sicher abschrecken.",这里总有人不停地来攻击我。从新营地来的讨厌的家伙，真正的凶手。下次我要告诉他们，将来你会对付他们，他们将死得很惨。,,,DIA_Mud_Nerve_8_07_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:417,"Diese fiesen Schweine aus dem Neuen Lager werden staunen, wenn sie erfahren, dass ich einen Beschützer habe. Die werden sich in die Hosen machen. Das wird ein Spaß. Sonst machen sie ja mit allen kurzen Prozess, aber jetzt werden sie sich das zweimal überlegen.",当那些新营地的坏蛋知道我有一个保护者时，他们会很吃惊的。他们会吓尿裤子。那会很有趣。通常，他们会很快地干掉一个人，但是现在他们不用再那么想了。,,,DIA_Mud_Nerve_9_07_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:443,Weißt du was? Ich tu dir einen Gefallen. Ich werde ein gutes Wort für dich einlegen. Dann nehmen sie dich vielleicht in das Lager auf. Dann können wir uns jeden Tag sehen.,你知道吗？我会帮你忙的。我会为你说好话，然后或许你就被允许加入营地了。那样，我们就能天天见面了。,,,DIA_Mud_Nerve_10_07_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:469,"Manche halten mich ja für einen durchgeknallten Spinner. Aber jemand wie du würde sich hier ja niemals mit einem Spinner sehen lassen. So was spricht sich ja rum. Also werden sie einsehen, dass sie sich in mir getäuscht haben.",一些人以为我完全是一个疯子。但是也有像你这样的人愿意和我呆在一起。人们会议论的。这样，最终他们就会明白，他们错看我了。,,,DIA_Mud_Nerve_11_07_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:495,Du bist mein bester Freund hier drinnen. Die anderen wollen mich immer nur loswerden. Ich bin dir echt dankbar.,你是我在这儿最好的朋友，其他人总想甩掉我，我真正地感谢你。,,,DIA_Mud_Nerve_12_07_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:521,"Hör mal, die Rennerei wird langsam anstrengend. Wollen wir uns nicht irgendwo ein kuscheliges Plätzchen suchen und es uns gemütlich machen?",听我说，这样四处跑真的很累了。我们不应该找个舒适的地方，休息一会儿吗？,,,DIA_Mud_Nerve_13_07_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:547,"Du bist wie ein großer Bruder für mich. Ich hatte nie einen großen Bruder. Auch keinen kleinen. Meine Eltern wollten mich nicht behalten. Ich bin sicher, das fiel ihnen nicht leicht.",你对我像一个大哥哥。我没有大哥，也没有小弟。我的父母没有给我兄弟。但是我相信那对于他们来说是很难的。,,,DIA_Mud_Nerve_14_07_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:548,Bestimmt nicht.,没错。,,,DIA_Mud_Nerve_14_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:574,"Wo kommst du denn her? Du freust dich sicher auch so, dass du jetzt endlich jemanden gefunden hast, der dich versteht. Ich komme aus Khorinis. Warst du schon mal dort? Ist ja eigentlich auch egal.",你从哪里来？你应该很高兴，因为最终你发现有人能理解你。我来自科里尼斯，你去过那里吗？好，一切都不要紧。,,,DIA_Mud_Nerve_15_07_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:600,"Hast du was zu essen für mich? Da ich ja so was wie Besuch bin, fände ich es toll, wenn du mir was geben würdest. Das gehört sich so. Das haben mir meine Freunde in Khorinis beigebracht. Die hatten mich echt gerne.",你有吃的东西给我吗？因为我是一个客人，所以出于礼貌，你应该给我点吃的。那是礼节。我在科里尼斯朋友教我的。他们确实很喜欢我。,,,DIA_Mud_Nerve_16_07_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:626,"Glaubst du, dass uns mal jemand von außerhalb besucht? Wohl kaum, was, weil die kommen ja dann nicht mehr raus, oder?",你以为有人会去看我们吗？不会的。他们不会再次逃出这里，是吧？,,,DIA_Mud_Nerve_17_07_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:652,"Jetzt, wo du bei mir bist, können wir ja mal einigen Arschlöchern aufs Maul hauen. Die haben mich jahrelang getriezt. Wenn ich einen von denen sehe, dann sag' ich ihnen die Meinung.",现在你与一起，我们去看一些人。那些私生子已烦我好多年了，现在要是我碰到他们中的一个，我要告诉他们一些事情。,,,DIA_Mud_Nerve_18_07_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_574_Mud.d:678,"Zusammen sind wir echt unschlagbar. Wir könnten das Alte Lager übernehmen. Mit den Erzbaronen werden wir schon fertig, wir sind ja zu zweit. Ich werde mir etwas ausdenken.",我们中的两个是梦幻队。我们能够接管旧营地。 既然我们是一个队，矿场主人对我们来说就不是一个问题了。我在想一个计划。,,,DIA_Mud_Nerve_19_07_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:47,"Hey, du! Du bist doch der Typ, der hier im Lager aufgenommen werden will?",嘿！你不是想要加入营地吗？,,,DIA_Grim_Falle_06_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:48,Und wenn es so wäre?,如果我是呢？,,,DIA_Grim_Falle_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:49,Ich könnte dir dabei helfen ...,我可以帮你．．．,,,DIA_Grim_Falle_06_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:50,Und wie?,怎么帮？,,,DIA_Grim_Falle_15_03,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:51,"Draußen vorm Lager sitzen zwei Typen rum, von denen einer die Erzbarone bestohlen hat. Es ist ein wertvolles Amulett, das mit dem letzten Konvoi gekommen sein sollte.",在营地的外边有两个守卫，其中一个偷了矿场主人的东西。它是一张宝贵的护身符。,,,DIA_Grim_Falle_06_04,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:52,"Einer von ihnen müsste das Amulett noch haben. Wenn wir beide auf sie draufgehen, schaffen wir sie - alleine kann ich's nicht machen. Was sagst du?",其中一个人应该有可能戴着护身符。如果我们一起袭击他们，我们应该能得手－－我不能独自做此事。你怎么想的？,,,DIA_Grim_Falle_06_05,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:55,Kein Interesse - such dir einen anderen.,没有兴趣－－你必须找其他人帮你。,,,DIA_Grim_Falle.DIA_Grim_Falle_Deny,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:56,"Was passiert, wenn wir das Amulett haben?",我们拿到那张护身符后，怎么办？,,,DIA_Grim_Falle.DIA_Grim_Falle_HowShare,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:57,Ich bin dabei!,算我一份！,,,DIA_Grim_Falle.DIA_Grim_Falle_Accepr,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:62,Kein Interesse - such dir einen anderen.,没有兴趣－－你必须找其他人帮你。,,,DIA_Grim_Falle_Deny_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:63,"Mit der Einstellung kommst du hier nicht weit - sag mir Bescheid, falls du's dir doch noch überlegen solltest!",你用这种态度和别人说话，不会在这里呆长久的－－改变主意时再告诉我！,,,DIA_Grim_Falle_Deny_06_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:69,"Was passiert, wenn wir das Amulett haben?",我们拿到那张护身符后，怎么办？,,,DIA_Grim_Falle_HowShare_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:70,"Ganz einfach! Ich geb's zurück und kassier die Belohnung - dabei sag' ich, dass du mir geholfen hast. Damit hast du bei Gomez 'nen Stein in Brett.",那很简单！我会把它还回去，领取奖赏。我会告诉他们，你帮助了我。然后，你就会被写入葛梅兹的好名单上．．．,,,DIA_Grim_Falle_HowShare_06_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:74,Wir machen Halbe-Halbe! Oder du kannst dich alleine mit den Typen anlegen!,不！不是平分，就是你单独去做！,,,DIA_Grim_Falle.DIA_Grim_Falle_HalfHalf,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:80,Nein! Wir machen halbe-halbe! Oder du kannst dich alleine mit den Typen anlegen!,不！不是平分，就是你单独去做！,,,DIA_Grim_Falle_HalfHalf_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:81,"Okay, okay, halbe-halbe. Wird schon genug dabei rausspringen. Also - bist du dabei?",好吧，好吧，一半一半。我想这对我们两人来说应该都没问题。那么我能信赖你吗？,,,DIA_Grim_Falle_HalfHalf_06_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:86,Ich bin dabei!,算我一份！,,,DIA_Grim_Falle_Accepr_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:87,"Gut, sag Bescheid, sobald wir losgehen können!",好，请告诉我，我们可以出发的时间！,,,DIA_Grim_Falle_Accepr_06_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:100,"Ich bin bereit, mit dir zu gehen - lass uns das Amulett holen!",我准备好了－－我们去夺取护身符吧！,,,DIA_Grim_ReadyToGo.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:113,"Ich bin bereit, mit dir zu gehen - lass uns das Amulett holen!",我准备好了－－我们去夺取护身符吧！,,,DIA_Grim_ReadyToGo_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:114,Gut! Dann wollen wir mal ...,好，我们走．．．,,,DIA_Grim_ReadyToGo_06_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:143,"So, hier sind wir. Schön weit weg von deinem Freund Diego.",我们到了－－离你的朋友迪哥远点。,,,DIA_Grim_AtOCdraussen_06_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:146,Wir sollen dir schöne Grüße von Bloodwyn bestellen!,我们要派你监视布罗德恩！,,,DIA_Grim_AtOCdraussen_06_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:150,Ich soll dir schöne Grüße von Bloodwyn bestellen ...,我派你去监视布罗德恩！,,,DIA_Grim_AtOCdraussen_06_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:197,Du Penner wolltest mir also nur 'ne Falle stellen ...,你这个白痴，你想陷害我．．．,,,DIA_Grim_NACHFalle_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:198,"Hey, Mann! Wir spielen beide dasselbe Spiel! Ich hab' auch keine Lust, in den Minen buddeln zu gehen.",嘿！我们坐在一条船上了！我也不要去矿坑里采矿了。,,,DIA_Grim_NACHFalle_06_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:199,"Also werd' ich tun, was mir die Gardisten sagen, dann werde ich hier bald aufgenommen.",所以，我要按照守卫们所说的去做，然后不久就会被接受。,,,DIA_Grim_NACHFalle_06_03,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:200,"Dass ich ausgerechnet DIR aufs Maul hauen sollte, hast du dir im Grunde selber zuzuschreiben. Warum legst du dich auch mit den Gardisten an.",我真应该打你。你为什么必须和这些守卫们开始一次血腥的战斗呢？,,,DIA_Grim_NACHFalle_06_04,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:201,Persönlich hab' ich nichts gegen dich. Also was ist - Frieden oder weiterprügeln?,就个人来讲，我不讨厌你。所以你怎么想的－－和平还是战斗？,,,DIA_Grim_NACHFalle_06_05,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:204,Weiterprügeln.,争吵。,,,DIA_Grim_NACHFalle.DIA_Grim_NACHFalle_Weiterpruegeln,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:205,Frieden.,和平。,,,DIA_Grim_NACHFalle.DIA_Grim_NACHFalle_Frieden,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:210,Mir ist eher nach Weiterprügeln!,我喜欢战斗！,,,DIA_Grim_NACHFalle_Weiterpruegeln_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:211,"Oh Mann, du schaffst mich ...",噢，你使我很失望．．．,,,DIA_Grim_NACHFalle_Weiterpruegeln_06_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:221,Frieden klingt gut.,听起来和平是不错的主意。,,,DIA_Grim_NACHFalle_Frieden_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:222,"Freut mich, dass du das Ganze durch meine Augen sehen kannst. Die Sache ist vergessen. Ab jetzt bin ich auf deiner Seite.",很高兴，我们在这一点上意见一致。从现在起，我和你站在一条阵在线。,,,DIA_Grim_NACHFalle_Frieden_06_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:223,Wenn du noch mal Ärger haben solltest - kannst du auf mich zählen - schließlich schulde ich dir was.,如果你再有困难，我可以帮你－－必须我欠你很多。,,,DIA_Grim_NACHFalle_Frieden_06_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:240,Ich bin neu hier!,我是新来的。,,,DIA_Grim_Hallo.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:258,Ich bin neu hier!,我是新来的。,,,DIA_Grim_Hallo_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:259,"Gerade angekommen, was? Ich bin Grim - bin auch noch nicht so lange da. Bin eine Fuhre vor dir mit reingeworfen worden.",你刚到这里吗？我是格瑞姆－－我到这儿也不长时间。我在你之前被扔进来。,,,DIA_Grim_Hallo_06_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:271,Wie ist das Leben hier so?,这儿的生活如何？,,,DIA_Grim_Leben.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:281,Wie ist das Leben hier so?,这儿的生活如何？,,,DIA_Grim_Leben_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:282,"Ganz ruhig, so lange du dein Schutzgeld an die Gardisten bezahlst.",很简单，只要你付保护费给那些守卫们。,,,DIA_Grim_Leben_06_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:294,"Was muss ich machen, wenn ich in dieses Lager aufgenommen werden will?",如果我想加入营地，我必须做什么？,,,DIA_Grim_Aufnahme.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:304,"Was muss ich machen, wenn ich in diesem Lager aufgenommen werden will?",如果我想加入营地，我必须做什么？,,,DIA_Grim_Aufnahme_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:305,"Also zuerst mal wirst du Schatten. Dazu musst du einen Fürsprecher finden. Jemand, der dir alles erklärt und für dich einsteht.",嗯，首先你必须成为一名巡逻兵。因此，你必须找到能支持你的人。此人必须能向你解释每件事，并对你负责。,,,DIA_Grim_Aufnahme_06_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:306,Ich an deiner Stelle würd' mich direkt an Diego halten - hab' ich auch gemacht - der ist ganz in Ordnung.,如果我是你，我会尽力靠拢迪哥，他是一个十分能干的人。,,,DIA_Grim_Aufnahme_06_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:307,Er stellt dir die Prüfung des Vertrauens - die sieht bei jedem anders aus. Dann gibt's noch einige kleinere Aufgaben von anderen Schatten.,他会使你通过信仰考验的－－那与其他人是不同的待遇。然后，其他巡逻兵就会有些小任务派给你。,,,DIA_Grim_Aufnahme_06_03,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:308,"Wenn du die gelöst hast, bist du dabei.",如果你处理好了，就可以加入我们了。,,,DIA_Grim_Aufnahme_06_04,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:323,Und - wie weit bist du mit deinen Prüfungen?,你还有多长时间能通过考验？,,,DIA_Grim_HowFarAreYou.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:336,Und - wie weit bist du mit deinen Prüfungen?,你还有多长时间能通过考验？,,,DIA_Grim_HowFarAreYou_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:337,"Ich hab' schon mit Dexter, Sly und Fingers geredet. Das sind einige der einflussreichsten Schatten hier im Lager.",我已经与德克斯特、史力和 宾克斯说过话，他们是 营地里最有影响力的巡逻兵。,,,DIA_Grim_HowFarAreYou_06_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:355,Was ist DEINE Prüfung des Vertrauens?,你的信仰考验是什么？,,,DIA_Grim_YourPDV.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:368,Was ist DEINE Prüfung des Vertrauens?,你的信仰考验是什么？,,,DIA_Grim_YourPDV_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:369,"Das kann ich dir nicht sagen, Mann. Über solche Dinge musst du hier schweigen!",我不能告诉你。你必须对这样的事情保持沉默！,,,DIA_Grim_YourPDV_06_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:402,"Hey, hast du schon gehört?",嘿！你听说消息了吗？,,,DIA_Grim_INEXTREMO_06_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:403,In Extremo ist hier. Sie sind drüben auf der Bühne.,英．克斯崔摩 在这里. 他们在那一边的台阶上。,,,DIA_Grim_INEXTREMO_06_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:404,"Schnell, sonst versäumst du noch den Auftritt!",快点，否则，你会错过的！,,,DIA_Grim_INEXTREMO_06_03,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:428,Wo sind InExtremo?,英．克斯崔摩在哪儿？,,,DIA_Grim_INEXTREMOAWAY.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:442,Wo sind InExtremo?,英．克斯崔摩在哪儿？,,,DIA_Grim_INEXTREMOAWAY_15_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_580_Grim.d:443,"Sie sind weitergezogen. Schade, ich hatte mich an die Abende vor der Bühne gewöhnt.",他们继续走了。真是可耻，我晚上通常都在舞台前边的。,,,DIA_Grim_INEXTREMOAWAY_06_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:33,Wie steht's?,情况如何？,,,DIA_Snaf_Hello.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:43,Wie steht's?,情况如何？,,,DIA_Snaf_Hello_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:44,"Nicht schlecht. Wenn man gut kochen kann, hat man viele Freunde hier.",不坏。如果你能烹调得好，你在这儿就会有许多朋友。,,,DIA_Snaf_Hello_01_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:45,"Willst du etwas von meinem Reiseintopf? Hier, nimm und lass es dir schmecken.",你想吃我闷得大米吗？,,,DIA_Snaf_Hello_01_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:46,Danke.,谢谢！,,,DIA_Snaf_Hello_15_03,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:47,Du könntest mir einen Gefallen tun.,你可以帮我一个忙。,,,DIA_Snaf_Hello_01_04,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:65,Was kann ich für dich tun?,我能帮你吗？,,,DIA_Snaf_Zutaten.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:78,Was kann ich für dich tun?,我能帮你吗？,,,DIA_Snaf_Zutaten_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:79,"Du bist sicher gutes Essen gewöhnt. Ich hab' da ein neues Rezept: Fleischwanzen-Ragout ŕ la Snaf, mit Reis und Pilzen.",你应该会有一餐好吃的，我有一个新菜谱： 蔬菜炖肉，以及饭和蘑菇。,,False,DIA_Snaf_Zutaten_01_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:80,"Du kannst haben, so viel du willst, aber ich brauche aber noch 3 Fleischwanzen und einige Höllenpilze - 5 müssten reichen.",你可以拿一些原料来，我需要三块臭虫肉和一些蘑菇－－五个应该够了。,,,DIA_Snaf_Zutaten_01_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:83,"Willst du, dass ich kotze?",你想让我吐啊？,,,DIA_Snaf_Zutaten.DIA_Snaf_Zutaten_KOTZ,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:84,Hört sich gut an.,很好。,,,DIA_Snaf_Zutaten.DIA_Snaf_Zutaten_DoIt,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:89,"Willst du, dass ich kotze?",你想让我吐啊？,,,DIA_Snaf_Zutaten_KOTZ_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:90,"Du musst es ja nicht essen, aber zumindest probieren solltest du es! Falls du an die Sachen rankommst, denk an mich.",你不必吃，但是我想至少你可以试试！如果你这样做了，一定要想着我。,,,DIA_Snaf_Zutaten_KOTZ_01_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:91,"Ich hab' schon jemanden geschickt, aber der kommt einfach nicht wieder - ist bestimmt zum Neuen Lager übergelaufen.",我已经派出一个人了，但是他还没回来－－一定是逃去新营地了。,,,DIA_Snaf_Zutaten_KOTZ_01_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:103,Hört sich gut an.,很好。,,,DIA_Snaf_Zutaten_DoIt_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:104,"Dann sieh mal zu, dass du die Sachen besorgst.",那么走，把我要的东西拿回来吧。,,,DIA_Snaf_Zutaten_DoIt_01_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:105,"Der Letzte, den ich losgeschickt hab, kommt einfach nicht wieder - ist bestimmt zum Neuen Lager übergelaufen.",我派出去的最后一个人还没回来－－一定是逃去新营地了。,,,DIA_Snaf_Zutaten_DoIt_01_02,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:125,"Ich hab' die Sachen, die du von mir wolltest!",我拿来了你需要的东西！,,,DIA_Snaf_ZutatenSuccess.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:138,"Ich hab' die Sachen, die du von mir wolltest!",我拿来了你需要的东西！,,,DIA_Snaf_ZutatenSuccess_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:139,"Gut, ich brauch sie nur noch dazuzugeben, dann ist der Eintopf fertig ... warte ...",好，我正好必须加上它们了，然后，炖肉就好了．．．等等．．．,,,DIA_Snaf_ZutatenSuccess_01_01,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:177,"Du hast gesagt, ich kann soviel von dem Eintopf haben, wie ich will...",我告诉我，我可以想吃多少吃多少．．．,,,DIA_Snaf_AfterSuccess.description,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:190,"Du hast gesagt, ich kann so viel von den Eintopf haben, wie ich will ...",我告诉我，我可以想吃多少吃多少．．．,,,DIA_Snaf_AfterSuccess_15_00,,
Scripts/content/Story/MISSIONS/DIA_Vlk_581_Snaf.d:194,"Und das stimmt auch. Hier, nimm 3 Portionen!",是的。给，这是３份。,,,DIA_Snaf_AfterSuccess_01_01,,
