Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
Scripts/content/Story/MISSIONS/DIA_Sld_752_Okyl.d:31,Ich muss weiter!,我必须继续！( 结束 ),,False,DIA_SLD_752_OKYL_EXIT.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_752_Okyl.d:41,Ich muss weiter!,我必须继续！,,,DIA_SLD_752_OKYL_EXIT_INFO_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_752_Okyl.d:42,Dann lass mich in Ruhe.,那么不要管我。,,,DIA_SLD_752_OKYL_EXIT_INFO_11_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_752_Okyl.d:53,Ich seh mich hier nur mal um.,我只想看看这里。,,,DIA_SLD_752_OKYL_UMSEHEN.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_752_Okyl.d:63,Ich seh' mich hier nur mal um.,我只想看看这里。,,,DIA_SLD_752_OKYL_UMSEHEN_INFO_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_752_Okyl.d:64,"Dann pass bloß auf, dass du hier im Kessel keinen Mist baust, sonst bist du schneller im Grab, als dir lieb ist.",那么你要小心不要在此捣乱，否则你会比自己期望中进入坟墓的时间更早！,,,DIA_SLD_752_OKYL_UMSEHEN_INFO_11_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_752_Okyl.d:74,Wer bist du?,你是谁？,,,DIA_SLD_752_OKYL_WERBISTDU.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_752_Okyl.d:84,Wer bist du?,你是谁？,,,DIA_SLD_752_OKYL_WERBISTDU_INFO_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_752_Okyl.d:85,Ich bin Okyl. Ich hab' das Kommando über den Kessel.,我是欧凯。我是这里的老板。,,,DIA_SLD_752_OKYL_WERBISTDU_INFO_11_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_752_Okyl.d:95,Ich wollte nur mal in die Mine.,我只想进入矿坑四处看看。,,,DIA_SLD_752_OKYL_INMINE.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_752_Okyl.d:105,Ich wollte nur mal in die Mine.,我只想进入矿坑四处看看。,,,DIA_SLD_752_OKYL_INMINE_INFO_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_752_Okyl.d:106,"Ach so, du wolltest nur mal kurz in die Mine.",噢，你只想在矿坑里闲逛。,,,DIA_SLD_752_OKYL_INMINE_INFO_11_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_752_Okyl.d:107,"Ich glaube, du weisst nicht, wie das hier läuft. Keiner kommt in die Mine ohne meine Erlaubnis.",我料想你一定不了解这里。没有我的允许，没人可以踏入矿坑一步。,,,DIA_SLD_752_OKYL_INMINE_INFO_11_03,,
Scripts/content/Story/MISSIONS/DIA_Sld_752_Okyl.d:108,"Schreib dir das hinter die Ohren. Wer ohne meine Erlaubnis die Mine oder das Torhaus betritt, ist ein toter Mann!",记住：任何人没有我的允许而进入矿坑或警卫室，只有死路一条！,,,DIA_SLD_752_OKYL_INMINE_INFO_11_04,,
Scripts/content/Story/MISSIONS/DIA_Sld_752_Okyl.d:118,Krieg ich die Erlaubnis?,我可以进去吗？,,,DIA_SLD_752_OKYL_PERMIT.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_752_Okyl.d:131,Krieg ich die Erlaubnis?,我可以进去吗？,,,DIA_SLD_752_OKYL_PERMIT_INFO_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_752_Okyl.d:132,Ich kenn' dich nicht einmal. Wieso sollte ich dir erlauben in die Mine zu gehen.,我从来都不认识你。我为什么要放你进入矿坑？,,,DIA_SLD_752_OKYL_PERMIT_INFO_11_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_752_Okyl.d:133,"Jetzt verschwinde, ich hab' zu tun.",现在滚开，我还有其他事要做！,,,DIA_SLD_752_OKYL_PERMIT_INFO_11_03,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:26,"Hey, du! Was ist los?",嗨！你怎么啦？,,,DIA_SLD_753_Baloro_Intro_08_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:36,Hi!,嗨！,,,DIA_SLD_753_Baloro_Wasmeinstdu.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:46,Hi!,嗨！,,,DIA_SLD_753_Baloro_Wasmeinstdu_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:47,"Du läufst hier rum, als würdest du was suchen!",你在这四周逛，好像在寻找什么！,,,DIA_SLD_753_Baloro_Wasmeinstdu_Info_08_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:48,"Tatsächlich? Mmh, stimmt vielleicht. Wieso?",真的？唔，或许你对了。为什么？,,,DIA_SLD_753_Baloro_Wasmeinstdu_Info_15_03,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:49,Wunderbar! Frag mich! Ich kann dir vielleicht weiterhelfen!,很好！问我啊！也许我能帮你！,,,DIA_SLD_753_Baloro_Wasmeinstdu_Info_08_04,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:59,Woran hast du dabei gedacht?,你在留心什么？,,,DIA_SLD_753_Baloro_Worumgehts.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:72,Woran hast du dabei gedacht?,你在留心什么？,,,DIA_SLD_753_Baloro_Worumgehts_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:73,Was brauchst du denn?,你需要什么？,,,DIA_SLD_753_Baloro_Worumgehts_Info_08_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:74,"Wie wär's mit einem guten Schwert, einer starken Rüstung oder dem Zugang zur Mine?",一把好剑，厚实的盔甲或者允许进入矿山，这些怎么样？,,,DIA_SLD_753_Baloro_Worumgehts_Info_15_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:75,Ach was! Das ist alles noch viel zu schlapp!,噢，不！没什么！,,,DIA_SLD_753_Baloro_Worumgehts_Info_08_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:76,"Ich hab' dir was anzubieten, da werden dir die Augen übergehen! Ich kann dir eine Waffe besorgen, mit der du jeden Gegner besiegst!",我可以给你一些东西，它们会使你的眼珠吃惊地瞪出来！我也可以给你一把可以击败任何敌人的武器！,,,DIA_SLD_753_Baloro_Worumgehts_Info_08_03,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:77,"Das einzige, was du tun musst, um sie zu bekommen, ist mir einen kleinen Gefallen zu erweisen. Und sie gehört dir! Was sagst du?",你只需帮我一个小忙。然后，那就是你的了！怎么样？,,,DIA_SLD_753_Baloro_Worumgehts_Info_08_04,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:80,Will ich unbedingt haben,我必须拥有。,,,DIA_SLD_753_Baloro_Worumgehts.DIA_SLD_753_Baloro_Worumgehts_ja,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:81,Ich glaub ihm kein Wort,我不相信他说的一个字。,,,DIA_SLD_753_Baloro_Worumgehts_Info.DIA_SLD_753_Baloro_Worumgehts.DIA_SLD_753_Baloro_Exit_Info,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:86,Was müsste ich denn dafür tun?,为此，我必须做什么？,,,DIA_SLD_753_Baloro_Worumgehts_ja_15_05,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:87,Ganz einfach!,很简单！,,,DIA_SLD_753_Baloro_Worumgehts_ja_08_03,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:88,"Bring mir 5 Äpfel, 2 Flaschen Reisschnaps, 5 Flaschen Bier, 3 Laibe Brot, 2 Käsestücke und 2 Weintraubenreben und wir kommen ins Geschäft!",给我五个苹果、两瓶米酒、五瓶啤酒、三条面包、两块奶酪和两串葡萄，然后我们就成交了！,,,DIA_SLD_753_Baloro_Worumgehts_ja_08_04,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:89,"Glaub mir, du wirst es nicht bereuen. Wie ich schon sagte: Wirklich jeden Gegner machst du damit platt!",相信我，你不会后悔的。就如我所说的：你可以用它击败任何一种敌人！,,,DIA_SLD_753_Baloro_Worumgehts_ja_08_05,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:92,Muss ich haben,我必须拥有。,,,DIA_SLD_753_Baloro_Worumgehts.DIA_SLD_753_Baloro_Worumgehts_jaklar,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:93,Der Typ will mich doch verarschen!,这个家伙在拿东西。,,,DIA_SLD_753_Baloro_Worumgehts_ja.DIA_SLD_753_Baloro_Worumgehts.DIA_SLD_753_Baloro_Exit_Info,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:98,"Na gut! Ich werde sehen, was ich tun kann!",好！那么我就去办！,,,DIA_SLD_753_Baloro_Worumgehts_ja_15_06,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:99,Sehr schön! Aber beeil dich!,非常好！但是快点！,,,DIA_SLD_753_Baloro_Worumgehts_ja_08_06,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:100,"Vergiss es nicht: 5 Äpfel, 2 Flaschen Reisschnaps, 5 Flaschen Bier, 3 Laibe Brot, 2 Käsestücke und 2 Weintraubenreben! Klar?",不要忘了：五个苹果、两瓶米酒、五瓶啤酒、三条面包、两块奶酪和两串葡萄！好吧？,,,DIA_SLD_753_Baloro_Worumgehts_ja_08_07,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:101,Klar!,当然！,,,DIA_SLD_753_Baloro_Worumgehts_ja_15_07,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:122,Ich konnte deinen Kram noch nicht besorgen!,我还没有拿到你的东西！,,,DIA_SLD_753_Baloro_habsnichtdabei.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:135,Ich konnte deinen Kram nicht besorgen! Was war das noch mal? Es war so viel Verschiedenes!,我还没有拿到你的东西！请再和我说一遍！东西太多了！,,,DIA_SLD_753_Baloro_habsnichtdabei_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:136,"Na schön! Noch mal zum Mitschreiben. Also, ich will von dir ...",那么好吧！我慢点重复一遍。嗯，我想让你拿来．．．,,,DIA_SLD_753_Baloro_habsnichtdabei_Info_08_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:137,"5 Äpfel, 2 Flaschen Reisschnaps, 5 Flaschen Bier, 3 Laib Brot, 2 Käsestücke und 2 Weintraubenreben! Hast du's jetzt?",五个苹果、两瓶米酒、五瓶啤酒、三条面包、两块奶酪和两串葡萄！这次记住了吗？,,,DIA_SLD_753_Baloro_habsnichtdabei_Info_08_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:138,Ach ja! Sicher! Ich beeil mich!,好！记住了！我尽快拿来！,,,DIA_SLD_753_Baloro_habsnichtdabei_Info_15_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:150,Ich hab' den ganzen Kram dabei!,我拿来了所有的东西！,,,DIA_SLD_753_Baloro_habsdabei.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:171,"Ich hab' den ganzen Kram dabei! Jetzt machen wir den Deal mit der ultimativen Waffe, ja?",我把所有的东西都拿来了！现在你可以交给我那种高级武器了吧？,,,DIA_SLD_753_Baloro_habsdabei_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:172,Dann zeig doch erst mal her!,那么先给我看看东西！,,,DIA_SLD_753_Baloro_habsdabei_Info_08_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:191,Hier hast du!,给！,,,DIA_SLD_753_Baloro_habsdabei_Info_15_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:192,"Ja, klasse!",是，很好！,,,DIA_SLD_753_Baloro_habsdabei_Info_08_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:193,"So, nun her mit dem Ding!!",嗯，马上给我东西！,,,DIA_SLD_753_Baloro_habsdabei_Info_15_03,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:194,Vergiss es!,算了吧！,,,DIA_SLD_753_Baloro_habsdabei_Info_08_03,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:195,Was?,什么？,,,DIA_SLD_753_Baloro_habsdabei_Info_15_04,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:196,"Glaubst du echt, da kommt jetzt noch was? Ich meine, wer so dämlich ist, sich auf so einen Quatsch einzulassen, der hat's auch nicht besser verdient!!",你真的以为你会拿东西来换取它吗？我的意思是，如果你太笨了，那么你就不会过得很好！,,,DIA_SLD_753_Baloro_habsdabei_Info_08_04,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:197,"Wundert mich, dass du überhaupt noch lebst! Wenn du so leichtgläubig hier in der Gegend rumrennst, machst du's nicht mehr lange!",我很奇怪地发现你居然还活着！如果你相信每个人的话，你是不会长时间在这儿活着的！,,,DIA_SLD_753_Baloro_habsdabei_Info_08_05,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:198,Macht aber nichts! Jetzt haben wir Jungs wenigstens genügend Fressalien zum Feiern! Schönen Dank auch! Und vielleicht sehen wir uns ja noch mal. He he he!,不过，没关系！现在，我们有足够的食物开一个晚会了！太感谢了！也许我们会再次见面的。嘿嘿嘿！,,,DIA_SLD_753_Baloro_habsdabei_Info_08_06,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:216,"Hey, Mann! Das kannst du mit mir nicht machen!",嘿，年轻人！你不能那样对我！,,,DIA_SLD_753_Baloro_letztes_Wort.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:229,"Hey, Mann! Das kannst du mit mir nicht machen!",嘿，年轻人！你不能那样对我！,,,DIA_SLD_753_Baloro_letztes_Wort_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:230,"Was willst du denn noch! Verschwinde! Geh jemand anders auf die Nerven, sonst setzt's was! Kapiert?",你想做什么！走开！去找其他人吧，否则你会倒霉的！听到了？,,,DIA_SLD_753_Baloro_letztes_Wort_Info_08_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:244,"Ich glaube, ich muss dir jetzt leider die Fresse polieren!",恐怕我必须教训你了！,,,DIA_SLD_753_Baloro_SC_wills_wissen.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:265,"Ich glaube, ich muss dir jetzt leider die Fresse polieren!",恐怕我必须教训你了！,,,DIA_SLD_753_Baloro_SC_wills_wissen_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:266,"Wir haben unseren Spaß gehabt! Jetzt zieh´ Leine, Mann!",我们已经很开心了！现在走吧，年轻人！,,,DIA_SLD_753_Baloro_SC_wills_wissen_Info_08_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:267,"Ich glaube, du hast mich nicht verstanden!",我相信你不明白我的意思！,,,DIA_SLD_753_Baloro_SC_wills_wissen_Info_15_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:268,Na gut! Du willst es ja nicht anders! Ich hab' dich gewarnt!,那么好吧！你可是自讨苦吃！我警告你！,,,DIA_SLD_753_Baloro_SC_wills_wissen_Info_08_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:281,Ich muss weiter!,我必须走了。( 结束 ),,False,DIA_SLD_753_Baloro_Exit.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:296,"Nee, nee! Lass mal! Kein Interesse!",不，不！我可没有那份兴趣！,,,DIA_SLD_753_Baloro_Exit_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:297,Na gut! Wie du willst! Du hattest deine Chance!,那么好吧！随便你！你有自己的选择！,,,DIA_SLD_753_Baloro_Exit_Info_08_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:303,Tut mir Leid! Ich hab' leider keine Zeit für ein Pläuschchen!,抱歉！不幸地是，我没有时间聊天。,,,DIA_SLD_753_Baloro_Exit_Info_15_03,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:304,"Oh, haben wir es eilig! Na dann! Wir sehen uns!",噢，你很忙！那么再见吧！,,,DIA_SLD_753_Baloro_Exit_Info_08_04,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:317,Ich hab's mir überlegt. Ich möchte dein Angebot doch annehmen.,我考虑过了。现在我想恢复你的提议。,,,DIA_SLD_753_Baloro_Angebotdochannehmen.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:330,Ich hab's mir überlegt. Ich möchte dein Angebot doch annehmen.,我想到了。我现在想找回你的东西。,,,DIA_SLD_753_Baloro_Angebotdochannehmen_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_753_Baloro.d:331,Dafür ist es jetzt zu spät! Du hattest deine Chance!,现在太晚了！你已经选择了！,,,DIA_SLD_753_Baloro_Angebotdochannehmen_Info_08_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_760_Soeldner.d:21,Was scharwenzelst du hier rum? Ich sag dir eins: Finger weg von der Tür.,你在这儿闲荡是为了什么？我告诉你一件事：把你的手从门上拿开。,,,DIA_SLD_760_Soeldner_INTRO_INFO_13_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_760_Soeldner.d:31,Ich geh dann mal.,我最好走开。( 结束 ),,False,DIA_SLD_760_Soeldner_EXIT_1.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_760_Soeldner.d:41,Ich geh' dann mal.,我最好走开。,,,DIA_SLD_760_Soeldner_EXIT_1_INFO_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_760_Soeldner.d:42,"Ich hoffe, wir verstehen uns.",我希望我们能够互相理解。,,,DIA_SLD_760_Soeldner_EXIT_1_INFO_13_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_760_Soeldner.d:54,Ich muss weiter.,我必须走了。( 结束 ),,False,DIA_SLD_760_Soeldner_EXIT_2.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_760_Soeldner.d:67,Ich muss weiter.,我必须走了。,,,DIA_SLD_760_Soeldner_EXIT_2_INFO_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_760_Soeldner.d:68,Dann geh mal.,那么走吧。,,,DIA_SLD_760_Soeldner_EXIT_2_INFO_13_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_760_Soeldner.d:79,Ich will mich hier nur mal umsehen.,我只是想在这儿四处看看。,,,DIA_SLD_760_Soeldner_UMSEHEN.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_760_Soeldner.d:89,Ich will mich hier nur mal umsehen.,我只是想在这儿四处看看。,,,DIA_SLD_760_Soeldner_UMSEHEN_INFO_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_760_Soeldner.d:90,"Dann lass deine Finger bei dir, sonst werde ich sie dir anschneiden.",那么把你的手从口袋上拿开，否则我会砍掉它们！,,,DIA_SLD_760_Soeldner_UMSEHEN_INFO_13_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_760_Soeldner.d:100,Ich will in die Mine.,我想进入矿坑。,,,DIA_SLD_760_Soeldner_INMINE.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_760_Soeldner.d:110,Ich will in die Mine.,我想进入矿坑。,,,DIA_SLD_760_Soeldner_INMINE_INFO_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_760_Soeldner.d:111,In die Mine? Ich lass' hier gar keinen rein ohne die ausdrückliche Erlaubnis von Okyl.,进入矿坑？没有欧凯的允许，我不会让任何人进入矿坑。,,,DIA_SLD_760_Soeldner_INMINE_INFO_13_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_760_Soeldner.d:115,Wer ist dieser Okyl?,谁是欧凯？,,,DIA_SLD_760_Soeldner_INMINE_INFO_15_03,,
Scripts/content/Story/MISSIONS/DIA_Sld_760_Soeldner.d:119,"Okyl, ist das nicht dieser Typ mit der dicken Axt und der schweren Rüstung?",欧凯，不是那个拿大斧子，穿着重盔甲的人吗？,,,DIA_SLD_760_Soeldner_INMINE_INFO_15_08,,
Scripts/content/Story/MISSIONS/DIA_Sld_760_Soeldner.d:122,"Pass auf, was du sagst und wie du von unserem Anführer sprichst.",你要小心说话，你所说的是我们的老板。,,,DIA_SLD_760_Soeldner_INMINE_INFO_13_04,,
Scripts/content/Story/MISSIONS/DIA_Sld_760_Soeldner.d:123,"Ich werde dir mal was über Okyl erzählen, er ist der härteste Hund, den wir hier haben. Er ist soger mal in die Burg des Alten Lagers geschlichen und hat den Erzbaronen eine Ladung Erz unterm Hintern weggeklaut.",我要告诉你欧凯的一些事。他是整个营地里最强壮的小伙子。他曾经偷偷摸摸地进入旧营地的城堡，偷了许多矿场主人的矿石。,,,DIA_SLD_760_Soeldner_INMINE_INFO_13_05,,
Scripts/content/Story/MISSIONS/DIA_Sld_760_Soeldner.d:124,"Also ein wenig mehr Respekt, wenn ich bitten darf.",所以人们很尊敬他。,,,DIA_SLD_760_Soeldner_INMINE_INFO_13_06,,
Scripts/content/Story/MISSIONS/DIA_Sld_760_Soeldner.d:125,"Ich weiß zwar nicht, wo er gerade ist, aber wenn du ihm begegnest. solltest du das immer im Hinterkopf haben.",我不知道他在哪儿，但是如果你遇见他，你应该想起这个故事。,,,DIA_SLD_760_Soeldner_INMINE_INFO_13_07,,
Scripts/content/Story/MISSIONS/DIA_Sld_761_Soeldner.d:21,Was machst du hier an der Mine?,你在矿坑这儿做什么？,,,DIA_SLD_761_Soeldner_INTRO_INFO_03_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_761_Soeldner.d:31,Ich hab' noch was zu erledigen.,我还有一些事要做。( 结束 ),,False,DIA_SLD_761_Soeldner_EXIT_1.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_761_Soeldner.d:41,Ich hab' noch was zu erledigen.,我还有一些事要做。,,,DIA_SLD_761_Soeldner_EXIT_1_INFO_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_761_Soeldner.d:42,Das denke ich auch.,我也这样想。,,,DIA_SLD_761_Soeldner_EXIT_1_INFO_03_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_761_Soeldner.d:54,Ich geh dann mal.,我最好走开。( 结束 ),,False,DIA_SLD_761_Soeldner_EXIT_2.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_761_Soeldner.d:67,Ich geh' dann mal.,我最好走开。,,,DIA_SLD_761_Soeldner_EXIT_2_INFO_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_761_Soeldner.d:68,Okay.,好！,,,DIA_SLD_761_Soeldner_EXIT_2_INFO_03_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_761_Soeldner.d:79,Ich wollte mir nur mal das Camp ansehen.,我只想在营地里四处看看。,,,DIA_SLD_761_Soeldner_UMSEHEN.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_761_Soeldner.d:89,Ich wollte mir nur mal das Camp ansehen.,我只想在营地里四处看看。,,,DIA_SLD_761_Soeldner_UMSEHEN_INFO_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_761_Soeldner.d:90,"Dann bist du hier wohl falsch, hier ist der Mineneingang, und der ist tabu für dich.",那么你走错地方了，因为这是矿坑的入口，不允许你在这儿。,,,DIA_SLD_761_Soeldner_UMSEHEN_INFO_03_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_761_Soeldner.d:100,Ich wollte mir nur mal die Mine ansehen.,我只想看看矿坑。,,,DIA_SLD_761_Soeldner_INMINE.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_761_Soeldner.d:110,Ich wollte mir nur mal die Mine ansehen.,我只想看看矿坑。,,,DIA_SLD_761_Soeldner_INMINE_INFO_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_761_Soeldner.d:111,"Du siehst doch, dass die Mine abgeschlossen ist, also hier gibt´s nichts zu sehen.",你能看的只是锁着的矿坑，因此这里完全没有什么你可以看的。,,,DIA_SLD_761_Soeldner_INMINE_INFO_03_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_761_Soeldner.d:121,Kann man da gar nichts machen?,我们什么都不能做吗？,,,DIA_SLD_761_Soeldner_Bribe.description,,
Scripts/content/Story/MISSIONS/DIA_Sld_761_Soeldner.d:134,Kann man da gar nichts machen?,我们什么都不能做吗？,,,DIA_SLD_761_Soeldner_Bribe_INFO_15_01,,
Scripts/content/Story/MISSIONS/DIA_Sld_761_Soeldner.d:135,Was sollte man da machen können?,我在这儿应该做什么？,,,DIA_SLD_761_Soeldner_Bribe_INFO_03_02,,
Scripts/content/Story/MISSIONS/DIA_Sld_761_Soeldner.d:136,"Moment mal, wenn du versucht, mich zu bestechen, dann bist du hier an der falschen Adresse.",等一会儿，如果你想贿赂我，那么你找错人了。,,,DIA_SLD_761_Soeldner_Bribe_INFO_03_03,,
Scripts/content/Story/MISSIONS/DIA_Sld_761_Soeldner.d:137,"Nein, ich wollte niemanden bestechen, ich dachte nur..",不，我不想贿赂任何人，我就这么想．．．,,,DIA_SLD_761_Soeldner_Bribe_INFO_15_04,,
Scripts/content/Story/MISSIONS/DIA_Sld_761_Soeldner.d:138,"Ich glaub', ich geh' dann besser.",我猜我最好走吧！,,,DIA_SLD_761_Soeldner_Bribe_INFO_15_05,,
